0.1	-nan	-nan	-nan	-nan	-nan	
0.11	-nan	-nan	-nan	-nan	-nan	
0.12	-nan	-nan	-nan	-nan	-nan	
0.13	-nan	-nan	-nan	-nan	-nan	
0.14	-nan	-nan	-nan	-nan	-nan	
0.15	-nan	-nan	-nan	-nan	-nan	
0.16	-nan	-nan	-nan	-nan	-nan	
0.17	-nan	-nan	-nan	-nan	-nan	
0.18	-nan	-nan	-nan	-nan	-nan	
0.19	-nan	-nan	-nan	-nan	-nan	
0.2	-nan	-nan	-nan	-nan	-nan	
0.21	-nan	-nan	-nan	-nan	-nan	
0.22	-nan	-nan	-nan	-nan	-nan	
0.23	-nan	-nan	-nan	-nan	-nan	
0.24	-nan	-nan	-nan	-nan	-nan	
0.25	-nan	-nan	-nan	-nan	-nan	
0.26	-nan	-nan	-nan	-nan	-nan	
0.27	-nan	-nan	-nan	-nan	-nan	
0.28	-nan	-nan	-nan	-nan	-nan	
0.29	-nan	-nan	-nan	-nan	-nan	
0.3	-nan	-nan	-nan	-nan	-nan	
0.31	-nan	-nan	-nan	-nan	-nan	
0.32	-nan	-nan	-nan	-nan	-nan	
0.33	-nan	-nan	-nan	-nan	-nan	
0.34	-nan	-nan	-nan	-nan	-nan	
1.23	0.766251	0.35123	0.0904083	0.0162832	0.00226028	
1.24	0.762729	0.353172	0.0917183	0.0166603	0.00233204	
1.25	0.759188	0.355092	0.0930337	0.0170427	0.00240543	
1.26	0.755627	0.356992	0.0943545	0.0174303	0.00248047	
1.27	0.752048	0.358872	0.0956805	0.0178231	0.00255718	
1.28	0.74845	0.36073	0.0970116	0.0182212	0.00263559	
1.29	0.744833	0.362568	0.0983476	0.0186245	0.00271571	
1.3	0.741199	0.364384	0.0996886	0.0190331	0.00279756	
1.31	0.737546	0.36618	0.101034	0.019447	0.00288118	
1.32	0.733875	0.367954	0.102385	0.0198662	0.00296657	
1.33	0.730187	0.369707	0.103739	0.0202907	0.00305377	
1.34	0.726481	0.371439	0.105099	0.0207205	0.00314279	
1.35	0.722758	0.373149	0.106462	0.0211556	0.00323365	
1.36	0.719018	0.374838	0.10783	0.0215961	0.00332638	
1.37	0.715261	0.376505	0.109202	0.0220419	0.00342099	
1.38	0.711488	0.37815	0.110578	0.022493	0.00351752	
1.39	0.707698	0.379774	0.111957	0.0229495	0.00361597	
1.4	0.703893	0.381375	0.11334	0.0234113	0.00371637	
1.41	0.700071	0.382955	0.114727	0.0238785	0.00381875	
1.42	0.696234	0.384513	0.116117	0.0243511	0.00392312	
1.43	0.692381	0.386048	0.117511	0.024829	0.0040295	
1.44	0.688513	0.387562	0.118908	0.0253122	0.00413792	
1.45	0.68463	0.389053	0.120308	0.0258009	0.0042484	
1.46	0.680732	0.390522	0.121711	0.0262949	0.00436095	
1.47	0.676819	0.391968	0.123116	0.0267943	0.00447561	
1.48	0.672892	0.393392	0.124525	0.027299	0.00459238	
1.49	0.668952	0.394794	0.125936	0.0278092	0.0047113	
1.5	0.664997	0.396173	0.127349	0.0283246	0.00483238	
1.51	0.661028	0.397529	0.128765	0.0288455	0.00495564	
1.52	0.657046	0.398863	0.130183	0.0293717	0.00508111	
1.53	0.653051	0.400174	0.131604	0.0299033	0.0052088	
1.54	0.649043	0.401462	0.133026	0.0304402	0.00533873	
1.55	0.645022	0.402727	0.13445	0.0309825	0.00547094	
1.56	0.640988	0.403969	0.135876	0.0315301	0.00560543	
1.57	0.636942	0.405189	0.137303	0.0320831	0.00574222	
1.58	0.632885	0.406385	0.138732	0.0326414	0.00588135	
1.59	0.628815	0.407558	0.140163	0.033205	0.00602282	
1.6	0.624734	0.408708	0.141594	0.0337739	0.00616666	
1.61	0.620641	0.409835	0.143027	0.0343482	0.00631289	
1.62	0.616537	0.410939	0.144461	0.0349277	0.00646153	
1.63	0.612422	0.412019	0.145895	0.0355126	0.00661259	
1.64	0.608297	0.413076	0.147331	0.0361027	0.0067661	
1.65	0.604161	0.41411	0.148767	0.0366981	0.00692208	
1.66	0.600014	0.41512	0.150203	0.0372987	0.00708055	
1.67	0.595858	0.416107	0.15164	0.0379046	0.00724153	
1.68	0.591692	0.417071	0.153077	0.0385157	0.00740503	
1.69	0.587517	0.418011	0.154514	0.039132	0.00757107	
1.7	0.583332	0.418927	0.155952	0.0397536	0.00773968	
1.71	0.579138	0.41982	0.157389	0.0403803	0.00791087	
1.72	0.574936	0.42069	0.158826	0.0410122	0.00808467	
1.73	0.570725	0.421536	0.160262	0.0416493	0.00826108	
1.74	0.566505	0.422358	0.161698	0.0422915	0.00844014	
1.75	0.562278	0.423156	0.163133	0.0429388	0.00862185	
1.76	0.558042	0.423931	0.164568	0.0435912	0.00880625	
1.77	0.553799	0.424682	0.166002	0.0442487	0.00899333	
1.78	0.549549	0.42541	0.167434	0.0449113	0.00918313	
1.79	0.545291	0.426114	0.168866	0.0455789	0.00937566	
1.8	0.541026	0.426794	0.170296	0.0462516	0.00957093	
1.81	0.536755	0.42745	0.171725	0.0469292	0.00976898	
1.82	0.532478	0.428082	0.173153	0.0476118	0.0099698	
1.83	0.528194	0.428691	0.174579	0.0482994	0.0101734	
1.84	0.523904	0.429276	0.176003	0.048992	0.0103799	
1.85	0.519608	0.429837	0.177425	0.0496894	0.0105891	
1.86	0.515307	0.430374	0.178845	0.0503917	0.0108013	
1.87	0.511001	0.430888	0.180263	0.0510989	0.0110163	
1.88	0.506689	0.431377	0.181679	0.0518109	0.0112342	
1.89	0.502373	0.431843	0.183092	0.0525277	0.0114549	
1.9	0.498053	0.432285	0.184503	0.0532494	0.0116786	
1.91	0.493728	0.432704	0.185912	0.0539757	0.0119053	
1.92	0.489399	0.433098	0.187317	0.0547068	0.0121348	
1.93	0.485066	0.433469	0.18872	0.0554426	0.0123674	
1.94	0.480729	0.433816	0.190119	0.0561831	0.0126029	
1.95	0.47639	0.434139	0.191516	0.0569282	0.0128414	
1.96	0.472047	0.434438	0.192909	0.0576779	0.0130829	
1.97	0.467701	0.434714	0.194299	0.0584321	0.0133275	
1.98	0.463353	0.434965	0.195686	0.059191	0.0135751	
1.99	0.459002	0.435193	0.197069	0.0599543	0.0138257	
2	0.454649	0.435398	0.198448	0.0607221	0.0140794	
2.01	0.450294	0.435578	0.199823	0.0614944	0.0143362	
2.02	0.445937	0.435735	0.201195	0.062271	0.014596	
2.03	0.441579	0.435869	0.202562	0.0630521	0.014859	
2.04	0.43722	0.435978	0.203925	0.0638374	0.0151251	
2.05	0.43286	0.436065	0.205284	0.0646271	0.0153943	
2.06	0.428499	0.436127	0.206638	0.0654211	0.0156667	
2.07	0.424137	0.436166	0.207988	0.0662192	0.0159422	
2.08	0.419775	0.436182	0.209332	0.0670216	0.016221	
2.09	0.415414	0.436173	0.210673	0.0678281	0.0165028	
2.1	0.411052	0.436142	0.212008	0.0686387	0.0167879	
2.11	0.406691	0.436087	0.213338	0.0694534	0.0170762	
2.12	0.40233	0.436009	0.214663	0.0702722	0.0173677	
2.13	0.397971	0.435907	0.215983	0.0710949	0.0176624	
2.14	0.393612	0.435782	0.217297	0.0719216	0.0179604	
2.15	0.389255	0.435634	0.218606	0.0727522	0.0182616	
2.16	0.3849	0.435462	0.219909	0.0735866	0.018566	
2.17	0.380546	0.435268	0.221207	0.0744249	0.0188738	
2.18	0.376194	0.43505	0.222498	0.075267	0.0191848	
2.19	0.371845	0.434809	0.223784	0.0761128	0.0194991	
2.2	0.367498	0.434545	0.225063	0.0769623	0.0198167	
2.21	0.363154	0.434258	0.226337	0.0778154	0.0201376	
2.22	0.358813	0.433948	0.227604	0.0786721	0.0204618	
2.23	0.354475	0.433616	0.228864	0.0795324	0.0207893	
2.24	0.350141	0.43326	0.230118	0.0803962	0.0211202	
2.25	0.34581	0.432882	0.231365	0.0812635	0.0214544	
2.26	0.341483	0.432481	0.232606	0.0821342	0.0217919	
2.27	0.337161	0.432057	0.23384	0.0830082	0.0221328	
2.28	0.332842	0.431611	0.235066	0.0838855	0.0224771	
2.29	0.328529	0.431142	0.236286	0.0847661	0.0228247	
2.3	0.32422	0.43065	0.237498	0.08565	0.0231757	
2.31	0.319916	0.430137	0.238703	0.086537	0.0235301	
2.32	0.315617	0.4296	0.239901	0.0874271	0.0238878	
2.33	0.311324	0.429042	0.241091	0.0883202	0.0242489	
2.34	0.307036	0.428461	0.242273	0.0892164	0.0246135	
2.35	0.302755	0.427859	0.243448	0.0901155	0.0249814	
2.36	0.298479	0.427234	0.244615	0.0910176	0.0253528	
2.37	0.29421	0.426587	0.245773	0.0919225	0.0257275	
2.38	0.289947	0.425918	0.246924	0.0928302	0.0261057	
2.39	0.285692	0.425228	0.248067	0.0937406	0.0264872	
2.4	0.281443	0.424515	0.249201	0.0946537	0.0268722	
2.41	0.277201	0.423781	0.250327	0.0955695	0.0272606	
2.42	0.272967	0.423026	0.251445	0.0964878	0.0276525	
2.43	0.268741	0.422248	0.252553	0.0974087	0.0280477	
2.44	0.264523	0.42145	0.253654	0.098332	0.0284464	
2.45	0.260312	0.42063	0.254745	0.0992577	0.0288485	
2.46	0.25611	0.419789	0.255827	0.100186	0.0292541	
2.47	0.251916	0.418926	0.256901	0.101116	0.0296631	
2.48	0.247732	0.418043	0.257965	0.102049	0.0300755	
2.49	0.243556	0.417138	0.259021	0.102984	0.0304913	
2.5	0.239389	0.416213	0.260067	0.10392	0.0309106	
2.51	0.235231	0.415267	0.261103	0.104859	0.0313333	
2.52	0.231084	0.4143	0.262131	0.1058	0.0317594	
2.53	0.226946	0.413312	0.263148	0.106743	0.032189	
2.54	0.222817	0.412304	0.264156	0.107688	0.032622	
2.55	0.218699	0.411276	0.265154	0.108635	0.0330584	
2.56	0.214592	0.410227	0.266143	0.109583	0.0334983	
2.57	0.210495	0.409158	0.267121	0.110533	0.0339416	
2.58	0.206409	0.408069	0.268089	0.111485	0.0343883	
2.59	0.202334	0.406959	0.269048	0.112438	0.0348384	
2.6	0.19827	0.40583	0.269996	0.113393	0.0352919	
2.61	0.194217	0.404681	0.270934	0.114349	0.0357489	
2.62	0.190176	0.403513	0.271861	0.115306	0.0362092	
2.63	0.186147	0.402324	0.272778	0.116265	0.0366729	
2.64	0.18213	0.401117	0.273684	0.117225	0.0371401	
2.65	0.178125	0.399889	0.27458	0.118187	0.0376106	
2.66	0.174132	0.398643	0.275465	0.119149	0.0380845	
2.67	0.170152	0.397377	0.27634	0.120112	0.0385619	
2.68	0.166185	0.396093	0.277203	0.121077	0.0390425	
2.69	0.16223	0.394789	0.278055	0.122042	0.0395266	
2.7	0.158289	0.393467	0.278897	0.123008	0.040014	
2.71	0.154361	0.392126	0.279727	0.123975	0.0405047	
2.72	0.150446	0.390766	0.280546	0.124943	0.0409988	
2.73	0.146546	0.389388	0.281354	0.125912	0.0414963	
2.74	0.142659	0.387992	0.28215	0.12688	0.0419971	
2.75	0.138786	0.386578	0.282935	0.12785	0.0425012	
2.76	0.134927	0.385145	0.283709	0.12882	0.0430086	
2.77	0.131083	0.383694	0.28447	0.12979	0.0435193	
2.78	0.127253	0.382226	0.285221	0.130761	0.0440333	
2.79	0.123439	0.38074	0.285959	0.131732	0.0445506	
2.8	0.119639	0.379236	0.286686	0.132703	0.0450711	
2.81	0.115854	0.377715	0.287401	0.133674	0.0455949	
2.82	0.112084	0.376176	0.288103	0.134645	0.046122	
2.83	0.10833	0.374621	0.288794	0.135616	0.0466523	
2.84	0.104592	0.373048	0.289473	0.136587	0.0471858	
2.85	0.100869	0.371458	0.290139	0.137558	0.0477226	
2.86	0.0971629	0.369852	0.290794	0.138529	0.0482625	
2.87	0.0934725	0.368229	0.291436	0.139499	0.0488056	
2.88	0.0897984	0.366589	0.292066	0.140469	0.0493519	
2.89	0.0861408	0.364934	0.292683	0.141438	0.0499014	
2.9	0.0824998	0.363261	0.293288	0.142407	0.050454	
2.91	0.0788756	0.361573	0.29388	0.143376	0.0510097	
2.92	0.0752684	0.359869	0.29446	0.144343	0.0515686	
2.93	0.0716783	0.358149	0.295027	0.14531	0.0521306	
2.94	0.0681054	0.356413	0.295581	0.146276	0.0526956	
2.95	0.06455	0.354662	0.296123	0.147242	0.0532637	
2.96	0.0610123	0.352895	0.296652	0.148206	0.0538349	
2.97	0.0574922	0.351113	0.297168	0.149169	0.0544091	
2.98	0.05399	0.349316	0.297671	0.150131	0.0549863	
2.99	0.0505059	0.347504	0.298161	0.151092	0.0555665	
3	0.04704	0.345677	0.298637	0.152052	0.0561497	
3.01	0.0435924	0.343836	0.299101	0.15301	0.0567359	
3.02	0.0401633	0.34198	0.299552	0.153967	0.057325	
3.03	0.0367529	0.34011	0.29999	0.154922	0.057917	
3.04	0.0333612	0.338225	0.300414	0.155876	0.058512	
3.05	0.0299884	0.336327	0.300825	0.156829	0.0591098	
3.06	0.0266347	0.334414	0.301222	0.157779	0.0597105	
3.07	0.0233002	0.332488	0.301607	0.158728	0.0603141	
3.08	0.019985	0.330548	0.301978	0.159675	0.0609205	
3.09	0.0166892	0.328595	0.302335	0.16062	0.0615296	
3.1	0.0134131	0.326628	0.302679	0.161563	0.0621416	
3.11	0.0101567	0.324649	0.303009	0.162504	0.0627563	
3.12	0.00692018	0.322656	0.303326	0.163443	0.0633738	
3.13	0.00370364	0.320651	0.303629	0.16438	0.063994	
3.14	0.000507214	0.318632	0.303919	0.165315	0.0646169	
3.15	-0.00266897	0.316602	0.304194	0.166247	0.0652424	
3.16	-0.00582478	0.314559	0.304457	0.167176	0.0658706	
3.17	-0.0089601	0.312504	0.304705	0.168103	0.0665014	
3.18	-0.0120748	0.310436	0.304939	0.169028	0.0671348	
3.19	-0.0151688	0.308357	0.30516	0.16995	0.0677708	
3.2	-0.0182419	0.306267	0.305367	0.170869	0.0684093	
3.21	-0.0212941	0.304164	0.30556	0.171785	0.0690504	
3.22	-0.0243252	0.30205	0.305739	0.172699	0.0696939	
3.23	-0.0273351	0.299926	0.305904	0.17361	0.0703399	
3.24	-0.0303236	0.29779	0.306055	0.174517	0.0709884	
3.25	-0.0332908	0.295643	0.306192	0.175422	0.0716393	
3.26	-0.0362365	0.293485	0.306315	0.176323	0.0722925	
3.27	-0.0391605	0.291317	0.306424	0.177221	0.0729482	
3.28	-0.0420628	0.289138	0.306519	0.178116	0.0736061	
3.29	-0.0449432	0.28695	0.3066	0.179007	0.0742664	
3.3	-0.0478017	0.284751	0.306666	0.179895	0.0749289	
3.31	-0.0506382	0.282542	0.306719	0.180779	0.0755937	
3.32	-0.0534525	0.280324	0.306757	0.18166	0.0762607	
3.33	-0.0562446	0.278096	0.306781	0.182537	0.0769299	
3.34	-0.0590144	0.275858	0.306792	0.18341	0.0776012	
3.35	-0.0617618	0.273612	0.306787	0.18428	0.0782747	
3.36	-0.0644866	0.271356	0.306769	0.185145	0.0789502	
3.37	-0.0671889	0.269092	0.306736	0.186007	0.0796279	
3.38	-0.0698684	0.266819	0.30669	0.186864	0.0803075	
3.39	-0.0725252	0.264537	0.306629	0.187718	0.0809892	
3.4	-0.0751591	0.262247	0.306553	0.188567	0.0816728	
3.41	-0.0777701	0.259948	0.306464	0.189412	0.0823584	
3.42	-0.0803581	0.257642	0.30636	0.190253	0.0830458	
3.43	-0.0829229	0.255328	0.306242	0.191089	0.0837352	
3.44	-0.0854646	0.253006	0.30611	0.19192	0.0844263	
3.45	-0.087983	0.250677	0.305963	0.192748	0.0851193	
3.46	-0.0904781	0.24834	0.305802	0.19357	0.085814	
3.47	-0.0929498	0.245996	0.305627	0.194388	0.0865105	
3.48	-0.095398	0.243646	0.305437	0.195201	0.0872087	
3.49	-0.0978227	0.241288	0.305234	0.196009	0.0879085	
3.5	-0.100224	0.238924	0.305016	0.196813	0.08861	
3.51	-0.102601	0.236553	0.304783	0.197611	0.0893131	
3.52	-0.104955	0.234176	0.304537	0.198404	0.0900177	
3.53	-0.107285	0.231793	0.304276	0.199193	0.0907238	
3.54	-0.109591	0.229404	0.304001	0.199976	0.0914314	
3.55	-0.111873	0.227009	0.303711	0.200753	0.0921405	
3.56	-0.114131	0.224609	0.303408	0.201526	0.092851	
3.57	-0.116365	0.222203	0.30309	0.202293	0.0935628	
3.58	-0.118575	0.219792	0.302758	0.203054	0.094276	
3.59	-0.120761	0.217375	0.302412	0.20381	0.0949905	
3.6	-0.122922	0.214954	0.302051	0.204561	0.0957062	
3.61	-0.12506	0.212529	0.301676	0.205306	0.0964232	
3.62	-0.127173	0.210098	0.301288	0.206045	0.0971413	
3.63	-0.129262	0.207664	0.300885	0.206778	0.0978606	
3.64	-0.131326	0.205225	0.300468	0.207505	0.098581	
3.65	-0.133366	0.202782	0.300036	0.208227	0.0993024	
3.66	-0.135382	0.200335	0.299591	0.208942	0.100025	
3.67	-0.137373	0.197885	0.299132	0.209651	0.100748	
3.68	-0.139339	0.195431	0.298658	0.210355	0.101473	
3.69	-0.141282	0.192974	0.298171	0.211052	0.102198	
3.7	-0.143199	0.190514	0.29767	0.211742	0.102924	
3.71	-0.145092	0.188051	0.297154	0.212427	0.103651	
3.72	-0.14696	0.185585	0.296625	0.213105	0.104379	
3.73	-0.148803	0.183116	0.296082	0.213776	0.105107	
3.74	-0.150622	0.180645	0.295525	0.214441	0.105836	
3.75	-0.152416	0.178171	0.294954	0.2151	0.106566	
3.76	-0.154186	0.175696	0.294369	0.215752	0.107297	
3.77	-0.15593	0.173219	0.29377	0.216397	0.108028	
3.78	-0.15765	0.17074	0.293158	0.217035	0.108759	
3.79	-0.159345	0.168259	0.292532	0.217667	0.109491	
3.8	-0.161015	0.165777	0.291892	0.218291	0.110224	
3.81	-0.162661	0.163294	0.291238	0.218909	0.110956	
3.82	-0.164281	0.160809	0.290571	0.219519	0.111689	
3.83	-0.165877	0.158324	0.289891	0.220123	0.112423	
3.84	-0.167448	0.155838	0.289196	0.220719	0.113157	
3.85	-0.168994	0.153352	0.288489	0.221309	0.11389	
3.86	-0.170515	0.150865	0.287768	0.22189	0.114625	
3.87	-0.172011	0.148378	0.287033	0.222465	0.115359	
3.88	-0.173482	0.145892	0.286285	0.223032	0.116093	
3.89	-0.174929	0.143405	0.285524	0.223592	0.116827	
3.9	-0.17635	0.140918	0.284749	0.224145	0.117562	
3.91	-0.177747	0.138433	0.283961	0.224689	0.118296	
3.92	-0.179119	0.135947	0.28316	0.225226	0.11903	
3.93	-0.180466	0.133463	0.282346	0.225756	0.119764	
3.94	-0.181788	0.13098	0.281519	0.226278	0.120498	
3.95	-0.183086	0.128498	0.280679	0.226792	0.121231	
3.96	-0.184358	0.126017	0.279825	0.227298	0.121964	
3.97	-0.185606	0.123538	0.278959	0.227797	0.122697	
3.98	-0.186829	0.12106	0.27808	0.228287	0.12343	
3.99	-0.188027	0.118584	0.277188	0.228769	0.124162	
4	-0.189201	0.116111	0.276284	0.229244	0.124893	
4.01	-0.190349	0.113639	0.275366	0.22971	0.125624	
4.02	-0.191473	0.11117	0.274436	0.230168	0.126354	
4.03	-0.192573	0.108704	0.273494	0.230618	0.127084	
4.04	-0.193648	0.10624	0.272539	0.23106	0.127813	
4.05	-0.194698	0.103779	0.271571	0.231494	0.128542	
4.06	-0.195723	0.101321	0.270591	0.231919	0.129269	
4.07	-0.196724	0.0988663	0.269598	0.232336	0.129996	
4.08	-0.1977	0.096415	0.268594	0.232744	0.130722	
4.09	-0.198652	0.0939671	0.267577	0.233144	0.131447	
4.1	-0.19958	0.091523	0.266548	0.233535	0.132171	
4.11	-0.200483	0.0890827	0.265507	0.233918	0.132894	
4.12	-0.201361	0.0866464	0.264453	0.234292	0.133616	
4.13	-0.202216	0.0842143	0.263388	0.234658	0.134337	
4.14	-0.203046	0.0817865	0.262311	0.235015	0.135056	
4.15	-0.203851	0.0793632	0.261222	0.235363	0.135775	
4.16	-0.204633	0.0769446	0.260122	0.235702	0.136492	
4.17	-0.20539	0.0745307	0.25901	0.236032	0.137208	
4.18	-0.206124	0.0721219	0.257886	0.236354	0.137922	
4.19	-0.206833	0.0697182	0.25675	0.236667	0.138635	
4.2	-0.207518	0.0673197	0.255604	0.23697	0.139347	
4.21	-0.208179	0.0649267	0.254445	0.237265	0.140057	
4.22	-0.208817	0.0625393	0.253276	0.237551	0.140765	
4.23	-0.20943	0.0601576	0.252095	0.237827	0.141472	
4.24	-0.21002	0.0577819	0.250903	0.238095	0.142177	
4.25	-0.210586	0.0554122	0.2497	0.238353	0.142881	
4.26	-0.211128	0.0530487	0.248486	0.238602	0.143583	
4.27	-0.211647	0.0506916	0.247261	0.238842	0.144282	
4.28	-0.212142	0.0483409	0.246026	0.239072	0.14498	
4.29	-0.212614	0.045997	0.244779	0.239294	0.145676	
4.3	-0.213062	0.0436598	0.243522	0.239506	0.14637	
4.31	-0.213487	0.0413297	0.242255	0.239708	0.147063	
4.32	-0.213888	0.0390066	0.240976	0.239901	0.147753	
