
1,-3.13101 ,-3.72463 ,-3.85815 ,-3.89499 
2,-4.02381 ,-5.07936 ,-5.34252 ,-5.41706 
3,-4.37792 ,-5.61237 ,-5.92946 ,-6.02003 
4,-4.51901 ,-5.81875 ,-6.15553 ,-6.25196 
