
1,1.79356 ,2.34137 ,2.48316 ,2.52378 
2,2.34137 ,4.072 ,4.88694 ,5.18496 
3,2.48316 ,4.88694 ,6.4802 ,7.21803 
4,2.52378 ,5.18496 ,7.21803 ,8.31273 
