
123,1.22 ,0.481003 ,0.463316 ,0.475114 
124,1.23 ,0.475297 ,0.457696 ,0.46933 
125,1.24 ,0.469615 ,0.4521 ,0.463569 
126,1.25 ,0.463958 ,0.446527 ,0.457833 
127,1.26 ,0.458327 ,0.44098 ,0.452123 
128,1.27 ,0.452722 ,0.435457 ,0.44644 
129,1.28 ,0.447145 ,0.429961 ,0.440784 
130,1.29 ,0.441597 ,0.424492 ,0.435156 
131,1.3 ,0.436077 ,0.419051 ,0.429557 
132,1.31 ,0.430587 ,0.413638 ,0.423988 
133,1.32 ,0.425127 ,0.408254 ,0.418449 
134,1.33 ,0.419699 ,0.4029 ,0.412941 
135,1.34 ,0.414302 ,0.397577 ,0.407465 
136,1.35 ,0.408938 ,0.392285 ,0.402021 
137,1.36 ,0.403607 ,0.387025 ,0.396611 
138,1.37 ,0.398309 ,0.381797 ,0.391234 
139,1.38 ,0.393046 ,0.376602 ,0.385891 
140,1.39 ,0.387818 ,0.371441 ,0.380583 
141,1.4 ,0.382626 ,0.366314 ,0.375311 
142,1.41 ,0.377469 ,0.361222 ,0.370075 
143,1.42 ,0.372349 ,0.356165 ,0.364875 
144,1.43 ,0.367267 ,0.351143 ,0.359713 
145,1.44 ,0.362222 ,0.346158 ,0.354588 
146,1.45 ,0.357215 ,0.34121 ,0.349501 
147,1.46 ,0.352246 ,0.336299 ,0.344452 
148,1.47 ,0.347317 ,0.331425 ,0.339443 
149,1.48 ,0.342427 ,0.32659 ,0.334473 
150,1.49 ,0.337577 ,0.321793 ,0.329542 
151,1.5 ,0.332768 ,0.317035 ,0.324652 
152,1.51 ,0.327999 ,0.312316 ,0.319803 
153,1.52 ,0.323271 ,0.307636 ,0.314995 
154,1.53 ,0.318584 ,0.302996 ,0.310227 
155,1.54 ,0.313939 ,0.298397 ,0.305502 
156,1.55 ,0.309336 ,0.293838 ,0.300818 
157,1.56 ,0.304776 ,0.28932 ,0.296176 
158,1.57 ,0.300258 ,0.284842 ,0.291577 
159,1.58 ,0.295783 ,0.280407 ,0.287021 
160,1.59 ,0.291351 ,0.276012 ,0.282508 
161,1.6 ,0.286962 ,0.27166 ,0.278037 
162,1.61 ,0.282617 ,0.267349 ,0.27361 
163,1.62 ,0.278316 ,0.26308 ,0.269227 
164,1.63 ,0.274058 ,0.258854 ,0.264888 
165,1.64 ,0.269845 ,0.25467 ,0.260592 
166,1.65 ,0.265676 ,0.250529 ,0.25634 
167,1.66 ,0.261551 ,0.246431 ,0.252133 
168,1.67 ,0.257471 ,0.242375 ,0.247969 
169,1.68 ,0.253435 ,0.238363 ,0.24385 
170,1.69 ,0.249444 ,0.234393 ,0.239776 
171,1.7 ,0.245498 ,0.230467 ,0.235746 
172,1.71 ,0.241597 ,0.226583 ,0.231761 
173,1.72 ,0.23774 ,0.222743 ,0.22782 
174,1.73 ,0.233929 ,0.218946 ,0.223924 
175,1.74 ,0.230163 ,0.215192 ,0.220072 
176,1.75 ,0.226441 ,0.211482 ,0.216265 
177,1.76 ,0.222765 ,0.207815 ,0.212503 
178,1.77 ,0.219133 ,0.204191 ,0.208785 
179,1.78 ,0.215547 ,0.20061 ,0.205112 
180,1.79 ,0.212005 ,0.197072 ,0.201483 
181,1.8 ,0.208509 ,0.193578 ,0.197899 
182,1.81 ,0.205057 ,0.190126 ,0.194359 
183,1.82 ,0.20165 ,0.186717 ,0.190863 
184,1.83 ,0.198288 ,0.183351 ,0.187411 
185,1.84 ,0.19497 ,0.180028 ,0.184004 
186,1.85 ,0.191697 ,0.176747 ,0.18064 
187,1.86 ,0.188468 ,0.173509 ,0.17732 
188,1.87 ,0.185284 ,0.170313 ,0.174044 
189,1.88 ,0.182143 ,0.167159 ,0.170811 
190,1.89 ,0.179047 ,0.164048 ,0.167621 
191,1.9 ,0.175994 ,0.160978 ,0.164474 
192,1.91 ,0.172986 ,0.157949 ,0.161371 
193,1.92 ,0.17002 ,0.154963 ,0.15831 
194,1.93 ,0.167098 ,0.152017 ,0.155292 
195,1.94 ,0.16422 ,0.149113 ,0.152316 
196,1.95 ,0.161384 ,0.14625 ,0.149382 
197,1.96 ,0.158591 ,0.143427 ,0.14649 
198,1.97 ,0.155841 ,0.140645 ,0.143639 
199,1.98 ,0.153133 ,0.137902 ,0.14083 
200,1.99 ,0.150468 ,0.1352 ,0.138062 
201,2 ,0.147844 ,0.132538 ,0.135335 
202,2.01 ,0.145262 ,0.129915 ,0.132649 
203,2.02 ,0.142722 ,0.127331 ,0.130003 
204,2.03 ,0.140223 ,0.124786 ,0.127397 
205,2.04 ,0.137765 ,0.12228 ,0.12483 
206,2.05 ,0.135347 ,0.119812 ,0.122303 
207,2.06 ,0.13297 ,0.117382 ,0.119816 
208,2.07 ,0.130634 ,0.11499 ,0.117367 
209,2.08 ,0.128337 ,0.112636 ,0.114957 
210,2.09 ,0.126081 ,0.110318 ,0.112585 
211,2.1 ,0.123863 ,0.108038 ,0.110251 
212,2.11 ,0.121685 ,0.105794 ,0.107954 
213,2.12 ,0.119546 ,0.103586 ,0.105695 
214,2.13 ,0.117446 ,0.101415 ,0.103472 
215,2.14 ,0.115383 ,0.0992787 ,0.101287 
216,2.15 ,0.113359 ,0.097178 ,0.0991373 
217,2.16 ,0.111373 ,0.0951122 ,0.0970237 
218,2.17 ,0.109424 ,0.093081 ,0.0949457 
219,2.18 ,0.107513 ,0.091084 ,0.0929029 
220,2.19 ,0.105638 ,0.0891211 ,0.090895 
221,2.2 ,0.1038 ,0.0871917 ,0.0889216 
222,2.21 ,0.101999 ,0.0852956 ,0.0869824 
223,2.22 ,0.100233 ,0.0834323 ,0.0850769 
224,2.23 ,0.098503 ,0.0816016 ,0.0832048 
225,2.24 ,0.0968086 ,0.0798032 ,0.0813658 
226,2.25 ,0.0951494 ,0.0780365 ,0.0795595 
227,2.26 ,0.093525 ,0.0763014 ,0.0777855 
228,2.27 ,0.0919352 ,0.0745973 ,0.0760435 
229,2.28 ,0.0903797 ,0.0729241 ,0.074333 
230,2.29 ,0.0888581 ,0.0712812 ,0.0726538 
231,2.3 ,0.0873703 ,0.0696684 ,0.0710054 
232,2.31 ,0.0859158 ,0.0680853 ,0.0693874 
233,2.32 ,0.0844945 ,0.0665316 ,0.0677995 
234,2.33 ,0.083106 ,0.0650068 ,0.0662414 
235,2.34 ,0.0817501 ,0.0635105 ,0.0647126 
236,2.35 ,0.0804264 ,0.0620426 ,0.0632127 
237,2.36 ,0.0791346 ,0.0606025 ,0.0617414 
238,2.37 ,0.0778746 ,0.0591899 ,0.0602984 
239,2.38 ,0.076646 ,0.0578045 ,0.0588832 
240,2.39 ,0.0754486 ,0.0564458 ,0.0574954 
241,2.4 ,0.0742821 ,0.0551136 ,0.0561348 
242,2.41 ,0.0731462 ,0.0538075 ,0.0548008 
243,2.42 ,0.0720406 ,0.052527 ,0.0534932 
244,2.43 ,0.0709652 ,0.0512719 ,0.0522116 
245,2.44 ,0.0699196 ,0.0500418 ,0.0509556 
246,2.45 ,0.0689036 ,0.0488364 ,0.0497249 
247,2.46 ,0.0679169 ,0.0476552 ,0.048519 
248,2.47 ,0.0669594 ,0.0464979 ,0.0473376 
249,2.48 ,0.0660308 ,0.0453642 ,0.0461804 
250,2.49 ,0.0651308 ,0.0442537 ,0.0450469 
251,2.5 ,0.0642593 ,0.0431661 ,0.0439369 
252,2.51 ,0.0634159 ,0.0421011 ,0.04285 
253,2.52 ,0.0626006 ,0.0410582 ,0.0417857 
254,2.53 ,0.0618131 ,0.0400371 ,0.0407439 
255,2.54 ,0.0610531 ,0.0390375 ,0.039724 
256,2.55 ,0.0603206 ,0.0380591 ,0.0387258 
257,2.56 ,0.0596153 ,0.0371015 ,0.0377489 
258,2.57 ,0.058937 ,0.0361644 ,0.0367929 
259,2.58 ,0.0582856 ,0.0352474 ,0.0358576 
260,2.59 ,0.0576608 ,0.0343502 ,0.0349425 
261,2.6 ,0.0570626 ,0.0334725 ,0.0340475 
262,2.61 ,0.0564908 ,0.032614 ,0.033172 
263,2.62 ,0.0559452 ,0.0317744 ,0.0323158 
264,2.63 ,0.0554257 ,0.0309533 ,0.0314785 
265,2.64 ,0.0549323 ,0.0301503 ,0.0306599 
266,2.65 ,0.0544646 ,0.0293653 ,0.0298596 
267,2.66 ,0.0540228 ,0.0285979 ,0.0290772 
268,2.67 ,0.0536066 ,0.0278477 ,0.0283126 
269,2.68 ,0.0532159 ,0.0271145 ,0.0275652 
270,2.69 ,0.0528508 ,0.0263979 ,0.026835 
271,2.7 ,0.052511 ,0.0256978 ,0.0261214 
272,2.71 ,0.0521966 ,0.0250137 ,0.0254243 
273,2.72 ,0.0519075 ,0.0243453 ,0.0247433 
274,2.73 ,0.0516437 ,0.0236925 ,0.0240782 
275,2.74 ,0.0514051 ,0.0230549 ,0.0234285 
276,2.75 ,0.0511918 ,0.0224322 ,0.0227942 
277,2.76 ,0.0510037 ,0.0218241 ,0.0221748 
278,2.77 ,0.0508407 ,0.0212304 ,0.02157 
279,2.78 ,0.0507031 ,0.0206508 ,0.0209797 
280,2.79 ,0.0505907 ,0.020085 ,0.0204035 
281,2.8 ,0.0505036 ,0.0195327 ,0.0198411 
282,2.81 ,0.0504419 ,0.0189938 ,0.0192923 
283,2.82 ,0.0504056 ,0.0184678 ,0.0187568 
284,2.83 ,0.0503949 ,0.0179546 ,0.0182343 
285,2.84 ,0.0504098 ,0.017454 ,0.0177246 
286,2.85 ,0.0504505 ,0.0169656 ,0.0172275 
287,2.86 ,0.050517 ,0.0164892 ,0.0167426 
288,2.87 ,0.0506095 ,0.0160246 ,0.0162697 
289,2.88 ,0.0507283 ,0.0155716 ,0.0158086 
290,2.89 ,0.0508733 ,0.0151298 ,0.0153591 
291,2.9 ,0.0510449 ,0.0146991 ,0.0149208 
292,2.91 ,0.0512433 ,0.0142792 ,0.0144936 
293,2.92 ,0.0514687 ,0.01387 ,0.0140772 
294,2.93 ,0.0517212 ,0.0134711 ,0.0136714 
295,2.94 ,0.0520013 ,0.0130824 ,0.013276 
296,2.95 ,0.0523092 ,0.0127036 ,0.0128907 
297,2.96 ,0.0526451 ,0.0123346 ,0.0125153 
298,2.97 ,0.0530094 ,0.0119751 ,0.0121497 
299,2.98 ,0.0534025 ,0.0116249 ,0.0117936 
300,2.99 ,0.0538247 ,0.0112838 ,0.0114467 
301,3 ,0.0542764 ,0.0109516 ,0.011109 
302,3.01 ,0.0547579 ,0.0106282 ,0.0107801 
303,3.02 ,0.0552699 ,0.0103133 ,0.01046 
304,3.03 ,0.0558126 ,0.0100067 ,0.0101483 
305,3.04 ,0.0563866 ,0.00970821 ,0.00984492 
306,3.05 ,0.0569924 ,0.00941772 ,0.00954966 
307,3.06 ,0.0576306 ,0.00913501 ,0.00926233 
308,3.07 ,0.0583016 ,0.0088599 ,0.00898274 
309,3.08 ,0.0590061 ,0.00859222 ,0.00871073 
310,3.09 ,0.0597446 ,0.00833179 ,0.0084461 
311,3.1 ,0.0605179 ,0.00807844 ,0.0081887 
312,3.11 ,0.0613267 ,0.00783202 ,0.00793835 
313,3.12 ,0.0621715 ,0.00759236 ,0.00769488 
314,3.13 ,0.0630533 ,0.00735929 ,0.00745813 
315,3.14 ,0.0639726 ,0.00713267 ,0.00722795 
316,3.15 ,0.0649305 ,0.00691233 ,0.00700417 
317,3.16 ,0.0659276 ,0.00669813 ,0.00678664 
318,3.17 ,0.0669649 ,0.00648992 ,0.0065752 
319,3.18 ,0.0680434 ,0.00628756 ,0.00636972 
320,3.19 ,0.0691639 ,0.00609089 ,0.00617004 
321,3.2 ,0.0703275 ,0.00589979 ,0.00597602 
322,3.21 ,0.0715352 ,0.00571411 ,0.00578753 
323,3.22 ,0.0727881 ,0.00553372 ,0.00560442 
324,3.23 ,0.0740874 ,0.00535849 ,0.00542656 
325,3.24 ,0.0754342 ,0.0051883 ,0.00525382 
326,3.25 ,0.0768298 ,0.005023 ,0.00508607 
327,3.26 ,0.0782754 ,0.00486249 ,0.00492318 
328,3.27 ,0.0797724 ,0.00470663 ,0.00476504 
329,3.28 ,0.0813222 ,0.00455532 ,0.00461151 
330,3.29 ,0.0829261 ,0.00440843 ,0.00446248 
331,3.3 ,0.0845858 ,0.00426585 ,0.00431784 
332,3.31 ,0.0863027 ,0.00412746 ,0.00417747 
333,3.32 ,0.0880785 ,0.00399317 ,0.00404125 
334,3.33 ,0.0899149 ,0.00386286 ,0.00390909 
335,3.34 ,0.0918137 ,0.00373644 ,0.00378087 
336,3.35 ,0.0937765 ,0.00361378 ,0.0036565 
337,3.36 ,0.0958055 ,0.00349481 ,0.00353586 
338,3.37 ,0.0979024 ,0.00337941 ,0.00341885 
339,3.38 ,0.100069 ,0.0032675 ,0.00330539 
340,3.39 ,0.102309 ,0.00315898 ,0.00319538 
341,3.4 ,0.104622 ,0.00305375 ,0.00308872 
342,3.41 ,0.107012 ,0.00295174 ,0.00298532 
343,3.42 ,0.109482 ,0.00285285 ,0.00288509 
344,3.43 ,0.112033 ,0.00275699 ,0.00278795 
345,3.44 ,0.114668 ,0.0026641 ,0.00269381 
346,3.45 ,0.117389 ,0.00257407 ,0.00260259 
347,3.46 ,0.120201 ,0.00248684 ,0.0025142 
348,3.47 ,0.123104 ,0.00240232 ,0.00242858 
349,3.48 ,0.126104 ,0.00232045 ,0.00234563 
350,3.49 ,0.129201 ,0.00224114 ,0.0022653 
351,3.5 ,0.132401 ,0.00216432 ,0.00218749 
352,3.51 ,0.135706 ,0.00208993 ,0.00211215 
353,3.52 ,0.139119 ,0.0020179 ,0.0020392 
354,3.53 ,0.142644 ,0.00194815 ,0.00196857 
355,3.54 ,0.146286 ,0.00188062 ,0.00190019 
356,3.55 ,0.150047 ,0.00181526 ,0.00183401 
357,3.56 ,0.153933 ,0.00175199 ,0.00176996 
358,3.57 ,0.157946 ,0.00169076 ,0.00170797 
359,3.58 ,0.162093 ,0.0016315 ,0.00164799 
360,3.59 ,0.166376 ,0.00157417 ,0.00158995 
361,3.6 ,0.170801 ,0.00151869 ,0.00153381 
362,3.61 ,0.175373 ,0.00146503 ,0.0014795 
363,3.62 ,0.180097 ,0.00141312 ,0.00142697 
364,3.63 ,0.184978 ,0.00136291 ,0.00137617 
365,3.64 ,0.190021 ,0.00131436 ,0.00132705 
366,3.65 ,0.195234 ,0.00126741 ,0.00127955 
367,3.66 ,0.20062 ,0.00122201 ,0.00123362 
368,3.67 ,0.206187 ,0.00117812 ,0.00118923 
369,3.68 ,0.211941 ,0.0011357 ,0.00114632 
370,3.69 ,0.217889 ,0.00109469 ,0.00110485 
371,3.7 ,0.224038 ,0.00105506 ,0.00106477 
372,3.71 ,0.230394 ,0.00101676 ,0.00102604 
373,3.72 ,0.236966 ,0.000979756 ,0.000988621 
374,3.73 ,0.243761 ,0.000944002 ,0.000952472 
375,3.74 ,0.250788 ,0.000909462 ,0.000917553 
376,3.75 ,0.258054 ,0.000876099 ,0.000883826 
377,3.76 ,0.265569 ,0.000843875 ,0.000851254 
378,3.77 ,0.273341 ,0.000812755 ,0.0008198 
379,3.78 ,0.281381 ,0.000782705 ,0.00078943 
380,3.79 ,0.289699 ,0.00075369 ,0.000760108 
381,3.8 ,0.298303 ,0.000725678 ,0.000731802 
382,3.81 ,0.307206 ,0.000698637 ,0.00070448 
383,3.82 ,0.316418 ,0.000672537 ,0.000678111 
384,3.83 ,0.325951 ,0.000647348 ,0.000652663 
385,3.84 ,0.335817 ,0.000623039 ,0.000628107 
386,3.85 ,0.346029 ,0.000599583 ,0.000604415 
387,3.86 ,0.356599 ,0.000576953 ,0.000581558 
388,3.87 ,0.367542 ,0.000555121 ,0.00055951 
389,3.88 ,0.378871 ,0.000534062 ,0.000538243 
390,3.89 ,0.390601 ,0.000513751 ,0.000517733 
391,3.9 ,0.402747 ,0.000494163 ,0.000497955 
392,3.91 ,0.415327 ,0.000475274 ,0.000478885 
393,3.92 ,0.428355 ,0.000457061 ,0.000460499 
394,3.93 ,0.44185 ,0.000439502 ,0.000442774 
395,3.94 ,0.455829 ,0.000422576 ,0.00042569 
396,3.95 ,0.470311 ,0.000406261 ,0.000409223 
397,3.96 ,0.485317 ,0.000390537 ,0.000393354 
398,3.97 ,0.500866 ,0.000375384 ,0.000378063 
399,3.98 ,0.516979 ,0.000360782 ,0.00036333 
400,3.99 ,0.53368 ,0.000346714 ,0.000349136 
401,4 ,0.55099 ,0.000333162 ,0.000335463 
402,4.01 ,0.568934 ,0.000320107 ,0.000322293 
403,4.02 ,0.587537 ,0.000307533 ,0.000309609 
404,4.03 ,0.606825 ,0.000295423 ,0.000297395 
405,4.04 ,0.626826 ,0.000283762 ,0.000285634 
406,4.05 ,0.647568 ,0.000272533 ,0.00027431 
407,4.06 ,0.66908 ,0.000261723 ,0.00026341 
408,4.07 ,0.691393 ,0.000251317 ,0.000252917 
409,4.08 ,0.71454 ,0.0002413 ,0.000242818 
410,4.09 ,0.738554 ,0.00023166 ,0.000233098 
411,4.1 ,0.76347 ,0.000222382 ,0.000223746 
412,4.11 ,0.789325 ,0.000213454 ,0.000214747 
413,4.12 ,0.816156 ,0.000204865 ,0.00020609 
414,4.13 ,0.844005 ,0.000196601 ,0.000197761 
415,4.14 ,0.872911 ,0.000188652 ,0.000189751 
416,4.15 ,0.902919 ,0.000181006 ,0.000182046 
417,4.16 ,0.934073 ,0.000173653 ,0.000174637 
418,4.17 ,0.966421 ,0.000166582 ,0.000167513 
419,4.18 ,1.00001 ,0.000159782 ,0.000160663 
420,4.19 ,1.0349 ,0.000153245 ,0.000154078 
421,4.2 ,1.07113 ,0.000146961 ,0.000147748 
422,4.21 ,1.10877 ,0.00014092 ,0.000141664 
423,4.22 ,1.14787 ,0.000135115 ,0.000135817 
424,4.23 ,1.18849 ,0.000129535 ,0.000130199 
425,4.24 ,1.2307 ,0.000124173 ,0.0001248 
426,4.25 ,1.27457 ,0.000119022 ,0.000119613 
427,4.26 ,1.32015 ,0.000114072 ,0.00011463 
428,4.27 ,1.36754 ,0.000109318 ,0.000109844 
429,4.28 ,1.41679 ,0.000104751 ,0.000105247 
430,4.29 ,1.468 ,0.000100365 ,0.000100832 
431,4.3 ,1.52124 ,9.61533e-05 ,9.65934e-05 
432,4.31 ,1.57661 ,9.21089e-05 ,9.25233e-05 
433,4.32 ,1.63418 ,8.82258e-05 ,8.86158e-05 
434,4.33 ,1.69406 ,8.44979e-05 ,8.48649e-05 
435,4.34 ,1.75634 ,8.09195e-05 ,8.12646e-05 
436,4.35 ,1.82114 ,7.74848e-05 ,7.78093e-05 
437,4.36 ,1.88855 ,7.41886e-05 ,7.44934e-05 
438,4.37 ,1.95868 ,7.10254e-05 ,7.13117e-05 
439,4.38 ,2.03167 ,6.79904e-05 ,6.82591e-05 
440,4.39 ,2.10763 ,6.50785e-05 ,6.53306e-05 
441,4.4 ,2.18668 ,6.22851e-05 ,6.25215e-05 
442,4.41 ,2.26898 ,5.96056e-05 ,5.98272e-05 
443,4.42 ,2.35465 ,5.70357e-05 ,5.72433e-05 
444,4.43 ,2.44384 ,5.45712e-05 ,5.47655e-05 
445,4.44 ,2.53672 ,5.22079e-05 ,5.23897e-05 
446,4.45 ,2.63344 ,4.99419e-05 ,5.0112e-05 
447,4.46 ,2.73416 ,4.77696e-05 ,4.79285e-05 
448,4.47 ,2.83908 ,4.56871e-05 ,4.58356e-05 
449,4.48 ,2.94837 ,4.36911e-05 ,4.38297e-05 
450,4.49 ,3.06223 ,4.17781e-05 ,4.19073e-05 
451,4.5 ,3.18087 ,3.99449e-05 ,4.00653e-05 
452,4.51 ,3.30449 ,3.81883e-05 ,3.83004e-05 
453,4.52 ,3.43332 ,3.65052e-05 ,3.66096e-05 
454,4.53 ,3.56759 ,3.48929e-05 ,3.49899e-05 
455,4.54 ,3.70754 ,3.33484e-05 ,3.34386e-05 
456,4.55 ,3.85344 ,3.18691e-05 ,3.19528e-05 
457,4.56 ,4.00556 ,3.04524e-05 ,3.053e-05 
458,4.57 ,4.16416 ,2.90958e-05 ,2.91677e-05 
459,4.58 ,4.32956 ,2.77968e-05 ,2.78633e-05 
460,4.59 ,4.50205 ,2.65531e-05 ,2.66146e-05 
461,4.6 ,4.68195 ,2.53625e-05 ,2.54193e-05 
462,4.61 ,4.86962 ,2.42229e-05 ,2.42753e-05 
463,4.62 ,5.06541 ,2.31322e-05 ,2.31805e-05 
464,4.63 ,5.26967 ,2.20884e-05 ,2.21328e-05 
465,4.64 ,5.48282 ,2.10896e-05 ,2.11304e-05 
466,4.65 ,5.70525 ,2.01339e-05 ,2.01713e-05 
467,4.66 ,5.9374 ,1.92196e-05 ,1.92538e-05 
468,4.67 ,6.17971 ,1.8345e-05 ,1.83763e-05 
469,4.68 ,6.43266 ,1.75084e-05 ,1.7537e-05 
470,4.69 ,6.69675 ,1.67083e-05 ,1.67343e-05 
471,4.7 ,6.97248 ,1.59431e-05 ,1.59668e-05 
472,4.71 ,7.26041 ,1.52115e-05 ,1.52329e-05 
