
67,3.3 ,-5.60119e+09 ,-1.84839e+10 ,6 
68,3.35 ,-2.39107e+09 ,-8.01009e+09 ,6 
69,3.4 ,8.28862e+08 ,2.81813e+09 ,6 
70,3.45 ,3.91881e+09 ,1.35199e+10 ,6 
71,3.5 ,6.74657e+09 ,2.3613e+10 ,7 
72,3.55 ,9.19343e+09 ,3.26367e+10 ,7 
73,3.6 ,1.11594e+10 ,4.01738e+10 ,7 
74,3.65 ,1.25675e+10 ,4.58714e+10 ,7 
75,3.7 ,1.33672e+10 ,4.94585e+10 ,7 
76,3.75 ,1.35361e+10 ,5.07603e+10 ,7 
77,3.8 ,1.30809e+10 ,4.97075e+10 ,7 
78,3.85 ,1.20366e+10 ,4.6341e+10 ,7 
79,3.9 ,1.04643e+10 ,4.08108e+10 ,7 
80,3.95 ,8.44813e+09 ,3.33701e+10 ,7 
81,4 ,6.09089e+09 ,2.43636e+10 ,8 
82,4.05 ,3.50904e+09 ,1.42116e+10 ,8 
83,4.1 ,8.2694e+08 ,3.39045e+09 ,8 
84,4.15 ,-1.82904e+09 ,-7.5905e+09 ,8 
85,4.2 ,-4.33644e+09 ,-1.8213e+10 ,8 
86,4.25 ,-6.58239e+09 ,-2.79751e+10 ,8 
87,4.3 ,-8.46862e+09 ,-3.64151e+10 ,8 
88,4.35 ,-9.91578e+09 ,-4.31336e+10 ,8 
89,4.4 ,-1.08667e+10 ,-4.78135e+10 ,8 
90,4.45 ,-1.12886e+10 ,-5.02343e+10 ,8 
91,4.5 ,-1.1174e+10 ,-5.02831e+10 ,9 
92,4.55 ,-1.05405e+10 ,-4.79594e+10 ,9 
93,4.6 ,-9.42944e+09 ,-4.33754e+10 ,9 
94,4.65 ,-7.90317e+09 ,-3.67497e+10 ,9 
95,4.7 ,-6.04188e+09 ,-2.83968e+10 ,9 
96,4.75 ,-3.93926e+09 ,-1.87115e+10 ,9 
97,4.8 ,-1.69789e+09 ,-8.14986e+09 ,9 
98,4.85 ,5.75828e+08 ,2.79277e+09 ,9 
99,4.9 ,2.77662e+09 ,1.36054e+10 ,9 
100,4.95 ,4.80519e+09 ,2.37857e+10 ,9 
101,5 ,6.57265e+09 ,3.28632e+10 ,1.54038 
102,5.05 ,8.00428e+09 ,4.04216e+10 ,3.56034 
103,5.1 ,9.04257e+09 ,4.61171e+10 ,5.57531 
104,5.15 ,9.64936e+09 ,4.96942e+10 ,7.58777 
105,5.2 ,9.80702e+09 ,5.09965e+10 ,9.59868 
106,5.25 ,9.51863e+09 ,4.99728e+10 ,11.6085 
107,5.3 ,8.80728e+09 ,4.66786e+10 ,13.6175 
108,5.35 ,7.71436e+09 ,4.12718e+10 ,15.6257 
109,5.4 ,6.29723e+09 ,3.4005e+10 ,17.6321 
110,5.45 ,4.6261e+09 ,2.52123e+10 ,19.6267 
111,5.5 ,2.78057e+09 ,1.52931e+10 ,2.50009 
112,5.55 ,8.4573e+08 ,4.6938e+09 ,4.50023 
113,5.6 ,-1.09171e+09 ,-6.11355e+09 ,6.5004 
114,5.65 ,-2.9473e+09 ,-1.66522e+10 ,8.5006 
115,5.7 ,-4.6425e+09 ,-2.64623e+10 ,10.5008 
116,5.75 ,-6.10788e+09 ,-3.51203e+10 ,12.5011 
117,5.8 ,-7.28583e+09 ,-4.22578e+10 ,14.5013 
118,5.85 ,-8.13268e+09 ,-4.75762e+10 ,16.5013 
119,5.9 ,-8.62006e+09 ,-5.08584e+10 ,18.4978 
120,5.95 ,-8.73565e+09 ,-5.19771e+10 ,20.4702 
121,6 ,-8.48309e+09 ,-5.08985e+10 ,3.5 
122,6.05 ,-7.88132e+09 ,-4.7682e+10 ,5.5 
123,6.1 ,-6.96322e+09 ,-4.24756e+10 ,7.5 
124,6.15 ,-5.77377e+09 ,-3.55087e+10 ,9.5 
125,6.2 ,-4.36775e+09 ,-2.70801e+10 ,11.5 
126,6.25 ,-2.80711e+09 ,-1.75444e+10 ,13.5 
127,6.3 ,-1.15821e+09 ,-7.29671e+09 ,15.4999 
128,6.35 ,5.11072e+08 ,3.24531e+09 ,17.4988 
129,6.4 ,2.1341e+09 ,1.36582e+10 ,19.4885 
130,6.45 ,3.64812e+09 ,2.35304e+10 ,21.4279 
131,6.5 ,4.99661e+09 ,3.2478e+10 ,4.5 
132,6.55 ,6.13125e+09 ,4.01597e+10 ,6.5 
133,6.6 ,7.01353e+09 ,4.62893e+10 ,8.5 
134,6.65 ,7.61582e+09 ,5.06452e+10 ,10.5 
135,6.7 ,7.92202e+09 ,5.30775e+10 ,12.5 
136,6.75 ,7.9277e+09 ,5.3512e+10 ,14.5 
137,6.8 ,7.63983e+09 ,5.19509e+10 ,16.4997 
138,6.85 ,7.076e+09 ,4.84706e+10 ,18.4964 
139,6.9 ,6.26333e+09 ,4.3217e+10 ,20.4712 
140,6.95 ,5.23709e+09 ,3.63978e+10 ,22.3605 
141,7 ,4.03904e+09 ,2.82733e+10 ,5.5 
142,7.05 ,2.71562e+09 ,1.91451e+10 ,7.5 
143,7.1 ,1.31611e+09 ,9.34435e+09 ,9.5 
144,7.15 ,-1.09301e+08 ,-7.81503e+08 ,11.5 
145,7.2 ,-1.51128e+09 ,-1.08812e+10 ,13.5 
146,7.25 ,-2.84305e+09 ,-2.06121e+10 ,15.4999 
147,7.3 ,-4.06194e+09 ,-2.96521e+10 ,17.499 
148,7.35 ,-5.13056e+09 ,-3.77096e+10 ,19.4903 
149,7.4 ,-6.01792e+09 ,-4.45326e+10 ,21.4363 
150,7.45 ,-6.70008e+09 ,-4.99156e+10 ,23.2734 
151,7.5 ,-7.16067e+09 ,-5.3705e+10 ,6.5 
152,7.55 ,-7.39099e+09 ,-5.58019e+10 ,8.5 
153,7.6 ,-7.38995e+09 ,-5.61636e+10 ,10.5 
154,7.65 ,-7.16372e+09 ,-5.48025e+10 ,12.5 
155,7.7 ,-6.72514e+09 ,-5.17835e+10 ,14.5 
156,7.75 ,-6.09296e+09 ,-4.72204e+10 ,16.4998 
157,7.8 ,-5.29098e+09 ,-4.12696e+10 ,18.4972 
158,7.85 ,-4.34701e+09 ,-3.4124e+10 ,20.4764 
159,7.9 ,-3.29184e+09 ,-2.60055e+10 ,22.3769 
160,7.95 ,-2.15811e+09 ,-1.71569e+10 ,24.1954 
161,8 ,-9.79282e+08 ,-7.83426e+09 ,7.5 
162,8.05 ,2.114e+08 ,1.70177e+09 ,9.5 
163,8.1 ,1.38187e+09 ,1.11931e+10 ,11.5 
164,8.15 ,2.50206e+09 ,2.03918e+10 ,13.5 
165,8.2 ,3.54465e+09 ,2.90661e+10 ,15.5 
166,8.25 ,4.48562e+09 ,3.70064e+10 ,17.4993 
167,8.3 ,5.30476e+09 ,4.40295e+10 ,19.4927 
168,8.35 ,5.98589e+09 ,4.99822e+10 ,21.4482 
169,8.4 ,6.51713e+09 ,5.47439e+10 ,23.2963 
170,8.45 ,6.89084e+09 ,5.82276e+10 ,25.1627 
171,8.5 ,7.10358e+09 ,6.03804e+10 ,8.5 
172,8.55 ,7.1559e+09 ,6.11829e+10 ,10.5 
173,8.6 ,7.05204e+09 ,6.06475e+10 ,12.5 
174,8.65 ,6.79957e+09 ,5.88163e+10 ,14.5 
175,8.7 ,6.40896e+09 ,5.57579e+10 ,16.4999 
176,8.75 ,5.8931e+09 ,5.15646e+10 ,18.4981 
177,8.8 ,5.26683e+09 ,4.63481e+10 ,20.4825 
178,8.85 ,4.5464e+09 ,4.02357e+10 ,22.3989 
179,8.9 ,3.74902e+09 ,3.33663e+10 ,24.2157 
180,8.95 ,2.89236e+09 ,2.58866e+10 ,26.1973 
181,9 ,1.99409e+09 ,1.79468e+10 ,9.5 
182,9.05 ,1.07154e+09 ,9.69743e+09 ,11.5 
183,9.1 ,1.41268e+08 ,1.28554e+09 ,13.5 
184,9.15 ,-7.81187e+08 ,-7.14786e+09 ,15.5 
185,9.2 ,-1.68158e+09 ,-1.54705e+10 ,17.4996 
186,9.25 ,-2.54715e+09 ,-2.35612e+10 ,19.4952 
187,9.3 ,-3.36676e+09 ,-3.13109e+10 ,21.4616 
188,9.35 ,-4.13098e+09 ,-3.86247e+10 ,23.3278 
189,9.4 ,-4.83212e+09 ,-4.5422e+10 ,25.1669 
190,9.45 ,-5.46426e+09 ,-5.16373e+10 ,27.3021 
191,9.5 ,-6.02315e+09 ,-5.72199e+10 ,10.5 
192,9.55 ,-6.50617e+09 ,-6.21339e+10 ,12.5 
193,9.6 ,-6.91221e+09 ,-6.63572e+10 ,14.5 
194,9.65 ,-7.24155e+09 ,-6.9881e+10 ,16.4999 
195,9.7 ,-7.49572e+09 ,-7.27085e+10 ,18.4989 
196,9.75 ,-7.67731e+09 ,-7.48537e+10 ,20.4885 
197,9.8 ,-7.78984e+09 ,-7.63405e+10 ,22.424 
198,9.85 ,-7.83761e+09 ,-7.72005e+10 ,24.2475 
199,9.9 ,-7.8255e+09 ,-7.74724e+10 ,26.1747 
200,9.95 ,-7.75884e+09 ,-7.72005e+10 ,28.4699 
