
1,0 ,0.0981866 
2,0 ,0.919148 
3,0 ,2.62474 
4,1 ,0.247956 
5,1 ,1.2551 
6,1 ,3.03103 
7,2 ,0.49515 
8,2 ,1.82279 
9,2 ,3.7977 
