
1,0 ,-7.72338 
2,0 ,0.127601 
3,0 ,1.76296 
4,1 ,-6.60788 
5,1 ,0.307357 
6,1 ,2.0694 
7,2 ,-4.42787 
8,2 ,0.637893 
9,2 ,2.67518 
